Clone,Heteroplasmy_bin,siRNA,well,Date Time,Elapsed,"A1, Image 1","A1, Image 2","A1, Image 3","A1, Image 4","A1, Image 6","A1, Image 7","A1, Image 8","A1, Image 9",Mean Confluency,SEM
101,low_het,Maz,D6,15/09/2022 06:00,60,85.95456,72.05419,96.41792,95.88539,67.68418,78.9542,60.75946,67.67065,78.17256875,4.759867054
101,low_het,Maz,D6,15/09/2022 09:00,63,88.38853,74.69746,97.93016,97.74953,74.51759,84.42368,65.77682,72.26474,81.96856375,4.258977354
101,low_het,Maz,D6,15/09/2022 12:00,66,94.74561,82.13785,99.06236,98.53651,78.92503,87.67448,74.18939,77.03077,86.53775,3.509361224
101,low_het,Maz,D6,15/09/2022 15:00,69,97.14182,87.31076,99.47183,99.28355,87.69661,94.70484,83.1364,82.72509,91.4338625,2.48266929
83,high_het,Bclaf1,A1,12/09/2022 18:00,0,1.159036,1.154392,4.265052,1.464844,1.737939,1.484033,1.995944,2.799251,2.007561375,0.373506191
83,high_het,Bclaf1,A1,12/09/2022 21:00,3,1.819001,1.600401,6.565982,2.165578,2.521239,2.190778,3.318468,4.37179,3.069154625,0.591534729
83,high_het,Bclaf1,A1,13/09/2022 00:00,6,2.123579,1.955583,8.226823,2.683225,2.84207,2.758892,4.037095,5.181039,3.72603825,0.743753337
83,high_het,Bclaf1,A1,13/09/2022 03:00,9,2.60469,2.60428,9.282532,3.09461,3.264313,3.473352,4.52128,6.088013,4.36663375,0.812783597
83,high_het,Bclaf1,A1,13/09/2022 06:00,12,3.493567,3.077196,10.79197,3.607886,3.986491,4.127377,5.382156,7.665606,5.266531125,0.944185899
83,high_het,Bclaf1,A1,13/09/2022 09:00,15,4.502704,3.875246,14.17682,4.805233,5.032165,5.341046,7.169403,8.710593,6.70165125,1.204096841
83,high_het,Bclaf1,A1,13/09/2022 12:00,18,4.823672,4.158244,16.09443,5.225498,5.525022,5.559645,7.55279,10.07321,7.376563875,1.411277735
83,high_het,Bclaf1,A1,13/09/2022 15:00,21,6.28032,5.157616,19.47689,6.240643,6.300671,7.41798,10.0519,12.35713,9.16039375,1.698213451
83,high_het,Bclaf1,A1,13/09/2022 18:00,24,6.778848,6.415126,21.73425,6.96849,6.552119,8.244375,10.66953,13.10745,10.0587735,1.866800173
83,high_het,Bclaf1,A1,13/09/2022 21:00,27,8.050632,7.065191,24.60773,8.416056,8.984787,9.988049,13.47984,17.17931,12.22144938,2.127673419
83,high_het,Bclaf1,A1,14/09/2022 00:00,30,9.805161,8.295045,30.37006,9.905009,10.26019,10.35504,13.97174,19.02494,13.99839813,2.630228513
83,high_het,Bclaf1,A1,14/09/2022 03:00,33,11.2597,8.698782,33.17361,10.75714,10.31045,11.11731,16.02328,21.0538,15.299259,2.915547803
83,high_het,Bclaf1,A1,14/09/2022 06:00,36,14.05505,11.642,39.65458,13.61506,13.18387,15.32001,20.32868,25.27481,19.1342575,3.334254236
83,high_het,Bclaf1,A1,14/09/2022 09:00,39,13.89928,11.90436,41.45821,13.4304,14.4715,16.19755,21.50384,26.66043,19.94069625,3.530454891
83,high_het,Bclaf1,A1,14/09/2022 12:00,42,18.1907,16.72674,53.07131,18.32045,18.29019,19.72902,26.50302,31.74723,25.3223325,4.365420138
83,high_het,Bclaf1,A1,14/09/2022 15:00,45,21.10331,17.49836,57.69387,22.05823,22.09428,21.42189,29.55501,38.33007,28.7193775,4.739681937
83,high_het,Bclaf1,A1,14/09/2022 18:00,48,22.18661,21.33147,63.99886,22.54507,22.9258,25.52283,36.46354,45.1841,32.519785,5.410505663
83,high_het,Bclaf1,A1,14/09/2022 21:00,51,28.77336,25.94411,73.57633,28.69585,27.46558,32.02551,43.70492,53.17887,39.17056625,5.948242196
83,high_het,Bclaf1,A1,15/09/2022 00:00,54,31.80118,30.50188,80.5946,32.41135,31.2862,34.01134,45.77265,57.89991,43.03488875,6.345392477
83,high_het,Bclaf1,A1,15/09/2022 03:00,57,38.01465,34.50222,86.32403,38.46481,39.72561,40.78739,53.20202,67.44878,49.80868875,6.465817941
83,high_het,Bclaf1,A1,15/09/2022 06:00,60,41.44844,39.7773,90.76109,41.3611,42.4016,45.74601,60.29338,73.52418,54.4141375,6.67220484
83,high_het,Bclaf1,A1,15/09/2022 09:00,63,49.78989,45.91346,94.77067,47.86644,49.6907,57.68247,70.62903,83.09563,62.42978625,6.505088464
83,high_het,Bclaf1,A1,15/09/2022 12:00,66,57.52792,53.70248,96.993,56.83525,56.60292,63.26463,77.82738,89.48747,69.03013125,5.948357805
83,high_het,Bclaf1,A1,15/09/2022 15:00,69,62.70351,60.4068,98.23801,62.85,63.61,68.40676,83.25106,94.38497,74.23138875,5.451288547
44,high_het,Bclaf1,A2,12/09/2022 18:00,0,2.718941,2.40651,3.371667,2.295878,3.766868,2.621217,2.688961,2.897863,2.845988125,0.174955696
44,high_het,Bclaf1,A2,12/09/2022 21:00,3,3.32004,2.60189,3.70124,2.615207,4.751148,2.709244,3.568892,3.377062,3.330590375,0.25506556
44,high_het,Bclaf1,A2,13/09/2022 00:00,6,3.954325,3.057528,4.09726,2.856138,5.166766,3.69243,4.275227,4.080665,3.897542375,0.25573556
44,high_het,Bclaf1,A2,13/09/2022 03:00,9,4.598449,4.016472,5.181108,3.80436,6.772633,4.690164,5.974103,4.841292,4.984822625,0.348501225
44,high_het,Bclaf1,A2,13/09/2022 06:00,12,5.793269,4.380259,6.643971,4.639013,8.194588,5.35921,6.854035,5.743894,5.951029875,0.441909264
44,high_het,Bclaf1,A2,13/09/2022 09:00,15,6.550958,5.021717,7.996203,4.981014,8.580569,6.266937,7.259618,6.817498,6.68431425,0.453616332
44,high_het,Bclaf1,A2,13/09/2022 12:00,18,7.054192,6.50336,9.819369,6.551164,11.1798,7.605168,8.466865,8.83987,8.2524735,0.585907954
44,high_het,Bclaf1,A2,13/09/2022 15:00,21,8.285757,6.726945,9.286633,7.284543,11.69751,7.168447,9.051568,8.51938,8.502597875,0.560411261
44,high_het,Bclaf1,A2,13/09/2022 18:00,24,11.23081,9.189657,12.56488,9.271808,14.41488,10.0379,12.01964,11.2653,11.24935938,0.626295271
44,high_het,Bclaf1,A2,13/09/2022 21:00,27,11.8119,8.857146,12.56092,9.893736,16.60737,10.97861,13.92127,13.36983,12.25009775,0.866049215
44,high_het,Bclaf1,A2,14/09/2022 00:00,30,13.51003,10.95525,15.24687,11.22111,18.24854,13.0606,14.21977,13.80006,13.78277875,0.817562212
44,high_het,Bclaf1,A2,14/09/2022 03:00,33,15.4277,13.94743,19.71277,14.18747,24.39917,15.51689,17.69052,17.37797,17.28249,1.224660035
44,high_het,Bclaf1,A2,14/09/2022 06:00,36,18.51255,15.39589,21.74258,15.92924,25.6519,18.88549,21.34936,19.88302,19.66875375,1.173827521
44,high_het,Bclaf1,A2,14/09/2022 09:00,39,22.77241,18.87292,26.47132,20.62773,31.368,22.79044,27.24193,25.41323,24.4447475,1.41389116
44,high_het,Bclaf1,A2,14/09/2022 12:00,42,24.23336,20.52427,28.84765,23.59681,34.18591,25.95471,29.84477,28.57859,26.97075875,1.511223751
44,high_het,Bclaf1,A2,14/09/2022 15:00,45,33.80395,25.52338,36.41998,31.07409,43.18093,31.21688,82.63358,32.84705,39.58748,6.401923459
44,high_het,Bclaf1,A2,14/09/2022 18:00,48,38.09926,30.93731,42.67954,34.33983,49.8647,37.02668,42.82576,40.39765,39.52134125,2.059063982
44,high_het,Bclaf1,A2,14/09/2022 21:00,51,43.21103,35.46275,49.29578,39.26955,58.05855,41.66554,52.0587,48.51672,45.9423275,2.612416787
44,high_het,Bclaf1,A2,15/09/2022 00:00,54,52.45656,45.00982,59.28383,51.28558,71.78696,51.78636,62.99989,57.72463,56.54170375,2.936705674
44,high_het,Bclaf1,A2,15/09/2022 03:00,57,61.68891,50.54066,68.36703,56.83011,79.60056,60.24057,71.18245,65.58294,64.25415375,3.184955046
44,high_het,Bclaf1,A2,15/09/2022 06:00,60,72.60708,58.66559,81.87753,70.11957,86.27398,70.62103,82.25142,76.24863,74.83310375,3.116360542
44,high_het,Bclaf1,A2,15/09/2022 09:00,63,81.00156,68.18012,85.84422,79.45625,94.1769,78.72377,89.48174,84.10696,82.62144,2.769642338
44,high_het,Bclaf1,A2,15/09/2022 12:00,66,89.32965,78.12411,92.39114,86.46915,97.33644,89.05778,94.49055,88.89067,89.51118625,2.043569428
44,high_het,Bclaf1,A2,15/09/2022 15:00,69,94.83172,83.83228,96.34963,92.97031,99.27769,94.90821,97.83305,94.74056,94.34293125,1.656340925
62,high_het,Bclaf1,A3,12/09/2022 18:00,0,1.916179,2.942595,1.954832,2.884342,2.758004,2.198359,2.922108,2.890488,2.558363375,0.160502745
62,high_het,Bclaf1,A3,12/09/2022 21:00,3,2.080283,4.173062,2.285566,3.818769,3.724801,3.003305,3.400144,3.314234,3.2250205,0.259872368
62,high_het,Bclaf1,A3,13/09/2022 00:00,6,2.587276,4.194029,2.616436,3.787629,3.872104,2.936175,3.683416,3.564522,3.405198375,0.215490424
62,high_het,Bclaf1,A3,13/09/2022 03:00,9,2.888303,5.315777,3.134493,3.844514,4.385312,3.257416,3.897305,4.255833,3.872369125,0.279859454
62,high_het,Bclaf1,A3,13/09/2022 06:00,12,4.310532,5.674169,3.443851,4.97084,5.217778,3.942649,4.623511,5.710023,4.736669125,0.286881938
62,high_het,Bclaf1,A3,13/09/2022 09:00,15,4.319752,6.613241,3.994892,6.372582,5.906223,4.603228,5.218462,5.621381,5.331220125,0.340544765
62,high_het,Bclaf1,A3,13/09/2022 12:00,18,4.442675,7.822812,4.558089,6.319931,7.456224,5.496133,5.971235,6.797012,6.108013875,0.440100593
62,high_het,Bclaf1,A3,13/09/2022 15:00,21,5.375807,8.958558,5.782205,8.62011,9.284378,6.842833,7.69538,8.145287,7.58806975,0.515014652
62,high_het,Bclaf1,A3,13/09/2022 18:00,24,5.338109,9.72431,6.367255,8.882277,10.33189,7.199929,7.712181,9.154963,8.08886425,0.611418238
62,high_het,Bclaf1,A3,13/09/2022 21:00,27,8.627484,14.65192,7.840841,11.17003,12.71587,9.473272,10.04521,11.86742,10.79900588,0.79721063
62,high_het,Bclaf1,A3,14/09/2022 00:00,30,9.569629,15.97683,8.783735,13.0843,14.43592,10.92862,11.48731,12.17678,12.0553905,0.851396602
62,high_het,Bclaf1,A3,14/09/2022 03:00,33,10.84585,18.30017,11.40666,13.95952,17.87103,11.84277,13.74651,15.66754,14.20500625,1.011667789
62,high_het,Bclaf1,A3,14/09/2022 06:00,36,13.08477,19.4816,13.52894,18.0018,20.45714,14.61504,15.43536,16.95196,16.44457625,0.965119518
62,high_het,Bclaf1,A3,14/09/2022 09:00,39,15.83889,24.45059,16.15808,21.33823,23.31922,17.31268,18.53488,22.2674,19.90249625,1.188669201
62,high_het,Bclaf1,A3,14/09/2022 12:00,42,16.71028,28.12063,18.12964,23.42992,26.0723,20.95546,21.71615,23.87107,22.37568125,1.353531628
62,high_het,Bclaf1,A3,14/09/2022 15:00,45,18.9856,31.01931,20.23383,24.91956,31.21968,23.57934,25.26053,26.50561,25.2154325,1.568632762
62,high_het,Bclaf1,A3,14/09/2022 18:00,48,25.9347,37.3219,24.92256,32.5349,36.81798,29.11789,31.52282,33.16441,31.417145,1.613957203
62,high_het,Bclaf1,A3,14/09/2022 21:00,51,29.18412,42.90045,28.11845,39.27694,43.45963,33.73251,36.52138,37.21495,36.30105375,2.021050208
62,high_het,Bclaf1,A3,15/09/2022 00:00,54,29.02889,47.32811,31.76935,42.66335,49.83057,38.80524,41.84679,38.99591,40.03352625,2.504926857
62,high_het,Bclaf1,A3,15/09/2022 03:00,57,37.05105,58.97932,38.5318,51.19632,59.39842,48.00706,51.79776,51.57268,49.56680125,2.920862058
62,high_het,Bclaf1,A3,15/09/2022 06:00,60,44.13551,64.67664,45.31039,59.09698,67.11013,53.36464,60.03134,56.48758,56.27665125,2.94644614
62,high_het,Bclaf1,A3,15/09/2022 09:00,63,51.63586,74.65376,53.71449,71.4113,77.05208,64.17908,70.64794,66.36732,66.20772875,3.295801675
62,high_het,Bclaf1,A3,15/09/2022 12:00,66,57.0475,84.09651,61.816,79.42976,85.94119,70.47231,81.06349,74.09589,74.24533125,3.712229119
62,high_het,Bclaf1,A3,15/09/2022 15:00,69,65.59598,91.06158,73.46618,86.63366,93.0892,80.59078,87.92204,81.91235,82.53397125,3.282133694
109,low_het,Bclaf1,A4,12/09/2022 18:00,0,3.320176,4.290046,4.047475,3.106971,2.97551,3.486806,2.927707,4.674523,3.60365175,0.231726746
109,low_het,Bclaf1,A4,12/09/2022 21:00,3,4.169649,6.136911,5.675126,4.713792,4.321733,5.575217,3.810848,6.23402,5.079662,0.332651679
109,low_het,Bclaf1,A4,13/09/2022 00:00,6,4.719461,6.86701,6.23805,5.03756,5.387894,5.763016,4.430726,6.779595,5.652914,0.324915371
109,low_het,Bclaf1,A4,13/09/2022 03:00,9,6.14886,8.274284,7.322307,6.267619,6.457535,7.264395,5.620902,8.796984,7.01911075,0.389156982
109,low_het,Bclaf1,A4,13/09/2022 06:00,12,7.401454,9.924334,8.301462,7.199382,7.684454,9.255012,6.425439,10.30717,8.312338375,0.490801917
109,low_het,Bclaf1,A4,13/09/2022 09:00,15,7.54644,10.95109,9.062021,7.921216,8.437568,10.26681,7.798774,11.19366,9.147197375,0.519101203
109,low_het,Bclaf1,A4,13/09/2022 12:00,18,9.111124,12.70576,10.94795,9.790828,9.973639,12.06232,9.007117,13.04257,10.8301635,0.567531244
109,low_het,Bclaf1,A4,13/09/2022 15:00,21,10.99657,14.08463,11.9577,11.09716,11.60177,13.25188,9.759068,15.02028,12.22113225,0.62174762
109,low_het,Bclaf1,A4,13/09/2022 18:00,24,13.25598,17.05065,13.44966,12.93686,13.50552,16.07292,11.97395,16.59896,14.3555625,0.677215332
109,low_het,Bclaf1,A4,13/09/2022 21:00,27,14.42219,19.68586,16.11792,14.35328,15.70763,19.18071,14.12881,20.17933,16.72196625,0.904367436
109,low_het,Bclaf1,A4,14/09/2022 00:00,30,16.8707,21.42367,18.34715,15.71561,17.47173,19.66783,16.21537,22.18743,18.48743625,0.847425019
109,low_het,Bclaf1,A4,14/09/2022 03:00,33,21.81647,26.36302,23.37398,20.4878,21.25204,25.43693,19.40908,27.04136,23.147585,1.010734308
109,low_het,Bclaf1,A4,14/09/2022 06:00,36,24.34366,31.02772,26.53826,23.7907,23.70417,29.48153,23.16925,30.53922,26.57431375,1.169271911
109,low_het,Bclaf1,A4,14/09/2022 09:00,39,28.38061,36.97197,30.68681,28.64961,30.28389,34.83582,28.48632,38.45758,32.09407625,1.437585049
109,low_het,Bclaf1,A4,14/09/2022 12:00,42,33.26089,42.48722,35.496,32.56126,34.79902,39.55003,33.43655,42.19297,36.7229925,1.442054399
109,low_het,Bclaf1,A4,14/09/2022 15:00,45,37.2681,50.9528,41.16436,37.76168,40.26442,47.1548,35.78452,47.62914,42.2474775,1.984847983
109,low_het,Bclaf1,A4,14/09/2022 18:00,48,48.42528,62.24329,50.20324,48.39434,51.04157,60.02301,46.72162,59.69596,53.34353875,2.203359229
109,low_het,Bclaf1,A4,14/09/2022 21:00,51,57.15643,69.73687,56.79306,58.44522,60.47633,68.25667,57.23523,68.60461,62.0880525,2.030118676
109,low_het,Bclaf1,A4,15/09/2022 00:00,54,69.57994,79.8714,65.88034,67.25135,71.27629,78.65343,64.19751,77.26535,71.74695125,2.157619067
109,low_het,Bclaf1,A4,15/09/2022 03:00,57,80.97267,87.96431,72.73055,78.70697,81.8791,88.67767,74.88663,87.53695,81.66935625,2.148023551
109,low_het,Bclaf1,A4,15/09/2022 06:00,60,90.10606,95.13432,80.53813,89.29311,92.11751,96.10528,86.87302,94.44547,90.5766125,1.817758687
109,low_het,Bclaf1,A4,15/09/2022 09:00,63,96.34177,97.83755,88.28029,95.22482,97.30556,98.27769,93.79022,96.72556,95.4729325,1.147728702
109,low_het,Bclaf1,A4,15/09/2022 12:00,66,98.96846,99.35561,93.37297,98.90187,99.29256,99.67603,97.69217,98.47832,98.21724875,0.724866126
109,low_het,Bclaf1,A4,15/09/2022 15:00,69,99.93375,99.9875,97.34942,99.90084,99.96373,99.97343,99.5925,99.83562,99.56709875,0.3200397
48,low_het,Bclaf1,A5,12/09/2022 18:00,0,3.096933,2.548691,2.435328,2.575257,2.995589,4.273246,3.676929,4.005613,3.20094825,0.24928328
48,low_het,Bclaf1,A5,12/09/2022 21:00,3,3.153204,3.066543,2.827729,2.694151,3.273874,4.395145,4.57728,4.642565,3.57881138,0.28903188
48,low_het,Bclaf1,A5,13/09/2022 00:00,6,3.596686,3.405539,3.681641,3.600101,4.120821,4.937445,5.088368,4.957249,4.17348125,0.25109841
48,low_het,Bclaf1,A5,13/09/2022 03:00,9,4.265255,3.578453,4.421233,3.912191,4.64994,5.962151,5.658667,5.152289,4.70002238,0.29472638
48,low_het,Bclaf1,A5,13/09/2022 06:00,12,5.479266,4.411809,5.284568,4.988391,4.790005,6.955925,6.49455,6.63803,5.630318,0.33447546
48,low_het,Bclaf1,A5,13/09/2022 09:00,15,6.304016,4.882881,5.204463,5.416985,5.621654,7.934056,7.486614,6.884972,6.21695513,0.39671699
48,low_het,Bclaf1,A5,13/09/2022 12:00,18,8.259263,6.742379,8.105401,6.837713,7.950312,10.47626,10.20453,9.286698,8.4828195,0.49634032
48,low_het,Bclaf1,A5,13/09/2022 15:00,21,9.695352,7.410811,8.540755,8.229965,8.175329,10.49163,10.6476,10.92036,9.26397525,0.47364173
48,low_het,Bclaf1,A5,13/09/2022 18:00,24,12.01343,9.302609,11.08316,9.872435,10.56286,14.04884,13.15615,12.66445,11.5879918,0.58746602
48,low_het,Bclaf1,A5,13/09/2022 21:00,27,13.20804,10.71323,12.68691,13.10834,12.54508,16.89337,16.03195,15.53957,13.8408113,0.74082568
48,low_het,Bclaf1,A5,14/09/2022 00:00,30,17.07038,12.30346,16.25512,16.30627,16.03413,20.81089,19.42922,19.71598,17.2406813,0.95775569
48,low_het,Bclaf1,A5,14/09/2022 03:00,33,20.99978,14.84231,18.88542,19.3496,17.668,25.44102,24.21247,23.05303,20.5564538,1.25994846
48,low_het,Bclaf1,A5,14/09/2022 06:00,36,23.00454,16.81483,21.4434,21.1742,20.36249,27.63829,26.59028,26.76191,22.9737425,1.33309289
48,low_het,Bclaf1,A5,14/09/2022 09:00,39,29.09159,22.20642,26.75419,28.45142,26.68132,34.40428,33.90899,31.75439,29.156575,1.44899572
48,low_het,Bclaf1,A5,14/09/2022 12:00,42,33.43006,23.63882,29.33962,30.02683,30.19319,39.65472,36.6368,38.75942,32.7099325,1.92698119
48,low_het,Bclaf1,A5,14/09/2022 15:00,45,43.13915,32.16304,38.69461,39.0336,40.31762,50.72557,48.89068,49.68805,42.83154,2.30608847
48,low_het,Bclaf1,A5,14/09/2022 18:00,48,51.10821,38.05574,46.94773,45.47796,47.08944,60.38298,57.76189,57.24718,50.5088913,2.67472662
48,low_het,Bclaf1,A5,14/09/2022 21:00,51,58.68382,41.83826,51.18787,51.13534,52.80567,66.13718,64.32555,63.92496,56.2548313,2.98551774
48,low_het,Bclaf1,A5,15/09/2022 00:00,54,70.66085,51.03331,62.50081,61.76109,66.07798,78.07986,76.94288,76.99116,68.0059925,3.35470696
48,low_het,Bclaf1,A5,15/09/2022 03:00,57,81.1628,61.37162,73.34108,73.04742,74.311,87.20101,86.01575,85.78636,77.77963,3.14954181
48,low_het,Bclaf1,A5,15/09/2022 06:00,60,90.43945,74.78387,82.33637,82.71989,87.26999,94.90945,94.46521,93.81569,87.59249,2.54649396
48,low_het,Bclaf1,A5,15/09/2022 09:00,63,96.6368,83.13231,88.43668,90.11835,94.31907,98.74747,98.15163,98.91764,93.5574938,2.04227698
48,low_het,Bclaf1,A5,15/09/2022 12:00,66,99.23378,94.45864,94.95601,97.87737,98.70882,99.93648,99.50681,99.79287,98.0588475,0.76827604
48,low_het,Bclaf1,A5,15/09/2022 15:00,69,99.91853,99.01633,98.61314,99.804,99.72669,100,99.94073,99.99337,99.6265988,0.18414222
101,low_het,Bclaf1,A6,12/09/2022 18:00,0,4.047339,1.573222,2.288366,2.79966,2.291917,3.089625,3.931381,2.679264,2.83759675,0.297247231
