Clone,Heteroplasmy_bin,siRNA,well,Date Time,Elapsed,"A1, Image 1","A1, Image 2","A1, Image 3","A1, Image 4","A1, Image 6","A1, Image 7","A1, Image 8","A1, Image 9",Clone 62 Mock,SEM
clone_17,low_het,Klf12,B3,10/08/2022 13:00,18,8.883714,7.415524,8.770624,6.127759,8.734703,7.483953,6.866601,6.000259,7.535392125,0.413704451
clone_17,low_het,Klf12,B3,10/08/2022 16:00,21,10.79682,9.395286,11.31413,7.91309,10.16998,8.878661,8.15211,8.327892,9.368496125,0.450976954
clone_17,low_het,Klf12,B3,10/08/2022 19:00,24,12.1007,10.50064,11.74265,9.54812,13.0257,10.21737,9.019611,10.44614,10.82511638,0.478471952
clone_17,low_het,Klf12,B3,10/08/2022 22:00,27,16.31631,13.48407,16.3189,11.90382,16.30135,12.67578,11.54809,11.12659,13.70936375,0.802285867
clone_17,low_het,Klf12,B3,11/08/2022 01:00,30,19.31381,16.05571,17.35761,12.97817,17.72174,15.12517,15.36973,15.61776,16.1924625,0.680542472
clone_17,low_het,Klf12,B3,11/08/2022 04:00,33,24.33901,20.36878,21.65865,14.60582,18.76864,15.6336,16.67689,15.56122,18.45157625,1.217124096
clone_17,low_het,Klf12,B3,11/08/2022 07:00,36,29.51193,22.19139,23.43942,18.75532,26.19243,23.00174,22.84945,22.18504,23.51584,1.118187236
clone_17,low_het,Klf12,B3,11/08/2022 10:00,39,32.59286,25.74717,28.4625,21.98126,27.0779,24.52257,24.9582,23.8064,26.1436075,1.155891852
clone_17,low_het,Klf12,B3,11/08/2022 13:00,42,44.01469,33.63971,36.9073,30.28887,37.399,31.3327,31.52262,31.40311,34.5635,1.645651117
clone_17,low_het,Klf12,B3,11/08/2022 16:00,45,48.63245,38.24814,42.73424,35.75967,43.51112,34.09049,36.99438,33.7653,39.21697375,1.857874843
clone_17,low_het,Klf12,B3,11/08/2022 19:00,48,60.78746,50.91761,51.96043,43.8523,54.27003,46.9611,49.5417,44.2307,50.31516625,1.977629782
clone_17,low_het,Klf12,B3,11/08/2022 22:00,51,72.40575,57.48019,59.81206,43.82792,55.08919,48.94865,52.04942,49.52564,54.8923525,3.083051005
clone_17,low_het,Klf12,B3,12/08/2022 01:00,54,84.87543,70.12367,73.42574,64.49212,74.05867,63.61894,68.7547,61.55458,70.11298125,2.65023803
clone_17,low_het,Klf12,B3,12/08/2022 04:00,57,93.25599,76.4298,84.53972,67.67468,80.45898,67.75868,76.76785,69.24224,77.0159925,3.179152334
clone_17,low_het,Klf12,B3,12/08/2022 07:00,60,98.23596,91.09894,93.67045,86.14196,92.85696,85.09731,92.99879,86.08091,90.77266,1.632099611
clone_17,low_het,Klf12,B3,12/08/2022 10:00,63,99.62427,96.4742,97.90762,94.47858,96.66588,88.3076,94.03259,91.80547,94.91202625,1.274233905
clone_17,low_het,Klf12,B3,12/08/2022 13:00,66,99.78105,98.99762,98.31087,98.10615,99.11276,97.12097,98.66477,96.3861,98.31003625,0.391057035
clone_17,low_het,Cnot3,C3,09/08/2022 19:00,0,3.692362,2.609812,3.694207,2.30339,2.621627,2.606124,2.506897,2.724404,2.844852875,0.190096018
clone_17,low_het,Cnot3,C3,09/08/2022 22:00,3,4.443564,3.529829,4.605618,3.047421,3.148014,3.196091,3.086278,3.421998,3.559851625,0.218896135
clone_17,low_het,Cnot3,C3,10/08/2022 01:00,6,4.467125,3.542873,4.92727,3.23331,3.239046,3.331376,3.945995,4.043037,3.841254,0.219743743
clone_17,low_het,Cnot3,C3,10/08/2022 04:00,9,5.515461,4.566486,6.035088,4.058129,3.728897,4.377662,4.780921,4.654722,4.71467075,0.264948791
clone_17,low_het,Cnot3,C3,10/08/2022 07:00,12,6.784309,4.83501,7.497065,5.454477,4.539377,5.598024,5.728735,5.696774,5.766721375,0.341643216
clone_17,low_het,Cnot3,C3,10/08/2022 10:00,15,8.320859,6.18437,8.901946,5.824479,5.15147,6.261335,6.669034,6.62157,6.741882875,0.445044346
clone_17,low_het,Cnot3,C3,10/08/2022 13:00,18,9.601792,6.757608,9.356766,6.489633,5.244004,6.858266,7.041083,8.044896,7.424256,0.524405389
clone_17,low_het,Cnot3,C3,10/08/2022 16:00,21,11.36159,9.654653,12.72584,9.305068,6.407819,8.311229,8.388878,8.324955,9.310004,0.697377382
clone_17,low_het,Cnot3,C3,10/08/2022 19:00,24,13.9107,10.76493,15.90396,11.27076,8.499236,10.97117,11.16655,11.28572,11.72162825,0.788846524
clone_17,low_het,Cnot3,C3,10/08/2022 22:00,27,16.43165,12.78115,17.52725,11.68119,8.80791,10.59939,10.97847,13.72432,12.81641625,1.049978872
clone_17,low_het,Cnot3,C3,11/08/2022 01:00,30,17.22848,15.9948,21.91809,14.8361,11.80801,15.63183,13.77424,16.78534,15.99711125,1.045113388
clone_17,low_het,Cnot3,C3,11/08/2022 04:00,33,20.55964,16.91303,24.09425,16.12407,12.73874,17.82097,15.22967,18.09591,17.697035,1.217834659
clone_17,low_het,Cnot3,C3,11/08/2022 07:00,36,26.04301,21.59241,31.65552,20.33265,15.73816,21.6086,19.93935,22.34109,22.40634875,1.663294292
clone_17,low_het,Cnot3,C3,11/08/2022 10:00,39,26.81811,23.097,33.62688,22.25872,16.47638,24.50052,21.34998,23.79622,23.99047625,1.734033347
clone_17,low_het,Cnot3,C3,11/08/2022 13:00,42,34.42663,28.40376,41.1647,28.42514,21.23265,31.19502,27.17433,30.09964,30.26523375,2.048517721
clone_17,low_het,Cnot3,C3,11/08/2022 16:00,45,40.19224,32.42228,46.17392,30.54189,24.31996,35.09915,29.34331,34.04535,34.0172625,2.381444749
clone_17,low_het,Cnot3,C3,11/08/2022 19:00,48,48.27932,40.41597,57.14167,35.7682,28.34353,44.38456,34.23931,41.39948,41.246505,3.15740826
clone_17,low_het,Cnot3,C3,11/08/2022 22:00,51,48.41763,42.08431,61.78437,39.58718,32.65925,51.92377,39.63192,50.03045,45.76486,3.220662822
clone_17,low_het,Cnot3,C3,12/08/2022 01:00,54,65.54277,52.00748,74.1,49.33634,36.02129,60.26648,47.00372,54.79266,54.8838425,4.159316152
clone_17,low_het,Cnot3,C3,12/08/2022 04:00,57,70.58641,58.74294,78.35439,52.38329,42.80772,67.30502,54.61853,65.17046,61.246095,4.010610576
clone_17,low_het,Cnot3,C3,12/08/2022 07:00,60,83.39407,70.1221,87.62061,66.10582,51.90717,77.05453,61.99096,74.03859,71.52923125,4.105592854
clone_17,low_het,Cnot3,C3,12/08/2022 10:00,63,85.81819,67.06171,91.80343,60.45106,51.75721,78.52907,66.86851,82.80614,73.136915,4.866148531
clone_17,low_het,Cnot3,C3,12/08/2022 13:00,66,94.34808,80.40202,96.45097,74.86633,66.99696,88.70567,75.50658,89.36727,83.330485,3.701074334
clone_17,low_het,Maz,D3,09/08/2022 19:00,0,2.370179,3.995848,2.544048,1.985836,2.850265,2.491873,2.794062,1.587767,2.57748475,0.25050241
clone_17,low_het,Maz,D3,09/08/2022 22:00,3,2.934809,5.075052,2.805057,2.597315,3.271757,3.027207,3.740097,1.835186,3.16081,0.334943948
clone_17,low_het,Maz,D3,10/08/2022 01:00,6,3.280089,5.234443,3.666343,2.733282,4.253373,3.212481,4.14923,2.338082,3.608415375,0.327325193
clone_17,low_het,Maz,D3,10/08/2022 04:00,9,3.907547,5.968163,4.687909,3.517605,4.954997,3.781004,4.27625,2.501161,4.1993295,0.367255502
clone_17,low_het,Maz,D3,10/08/2022 07:00,12,5.205147,7.282356,5.519763,4.413584,6.895624,4.85775,5.615781,3.479909,5.40873925,0.439809569
clone_17,low_het,Maz,D3,10/08/2022 10:00,15,6.661931,8.817609,5.457414,5.729759,7.538721,5.565518,6.134792,3.785921,6.211458125,0.532238168
clone_17,low_het,Maz,D3,10/08/2022 13:00,18,6.772904,10.74233,7.562487,6.174264,8.291152,6.51449,7.244317,4.131679,7.179202875,0.667988428
clone_17,low_het,Maz,D3,10/08/2022 16:00,21,9.117475,12.45561,8.430671,7.406372,10.57473,8.457373,7.999207,4.627882,8.633665,0.808839965
clone_17,low_het,Maz,D3,10/08/2022 19:00,24,10.31004,15.41104,10.65382,8.912259,14.11849,9.536302,9.793966,5.611341,10.54340725,1.078222428
clone_17,low_het,Maz,D3,10/08/2022 22:00,27,12.10821,16.6874,11.14579,9.888072,14.23459,11.47823,10.49388,6.519475,11.56945588,1.062851496
clone_17,low_het,Maz,D3,11/08/2022 01:00,30,13.39761,19.65493,14.23364,12.20614,20.76301,14.55638,14.57789,9.688182,14.88472275,1.297837129
clone_17,low_het,Maz,D3,11/08/2022 04:00,33,14.07151,20.64658,16.00941,12.3934,22.19453,13.5064,15.46042,10.67922,15.62018375,1.403792298
clone_17,low_het,Maz,D3,11/08/2022 07:00,36,19.3147,27.62305,18.96389,17.59964,24.95703,21.01712,19.10313,12.48156,20.132515,1.626857691
clone_17,low_het,Maz,D3,11/08/2022 10:00,39,18.96287,31.01603,21.01918,18.42957,27.70016,21.23812,20.12107,14.55222,21.6299025,1.867003169
clone_17,low_het,Maz,D3,11/08/2022 13:00,42,24.25275,36.64281,23.98021,21.61563,34.76965,24.48918,25.44526,16.81238,26.00098375,2.328142912
clone_17,low_het,Maz,D3,11/08/2022 16:00,45,26.20773,40.58894,25.84722,24.57215,38.26131,26.45241,26.59622,17.67483,28.27510125,2.651623712
clone_17,low_het,Maz,D3,11/08/2022 19:00,48,32.54296,45.19764,29.50482,28.0296,43.04434,31.63993,30.85043,21.26318,32.7591125,2.772828634
clone_17,low_het,Maz,D3,11/08/2022 22:00,51,30.4908,44.86437,32.20935,26.91755,45.98974,33.43573,35.3459,23.11107,34.04556375,2.828908315
clone_17,low_het,Maz,D3,12/08/2022 01:00,54,42.62818,55.06617,38.08873,33.97762,51.4908,43.64579,39.77648,25.90821,41.3227475,3.283563805
clone_17,low_het,Maz,D3,12/08/2022 04:00,57,40.44409,56.94191,41.59439,32.09488,57.41307,43.40636,47.40794,29.81616,43.63985,3.584881288
clone_17,low_het,Maz,D3,12/08/2022 07:00,60,51.26624,66.60265,47.40672,40.31489,62.24281,49.63546,54.1269,33.61116,50.65085375,3.803273001
clone_17,low_het,Maz,D3,12/08/2022 10:00,63,52.85791,53.17764,46.69382,33.56281,65.91858,47.17418,56.06916,33.9419,48.6745,3.876221493
clone_17,low_het,Maz,D3,12/08/2022 13:00,66,62.60086,73.22929,53.01553,46.43848,72.28201,59.58301,61.71336,38.44201,58.41306875,4.253220653
clone_12,low_het,Taf1,A4,09/08/2022 19:00,0,4.658271,5.060575,3.274216,4.490002,4.228106,5.100183,4.230086,4.08811,4.391193625,0.208047158
clone_12,low_het,Taf1,A4,09/08/2022 22:00,3,5.309632,5.588396,3.500873,5.522905,5.386186,6.532179,5.579381,5.58983,5.37617275,0.299139827
clone_12,low_het,Taf1,A4,10/08/2022 01:00,6,5.930739,5.931968,4.031291,6.340964,5.37246,7.02722,5.463083,5.350538,5.681032875,0.30899159
clone_12,low_het,Taf1,A4,10/08/2022 04:00,9,6.349159,6.186079,4.992557,7.017797,5.615165,7.537286,5.923706,5.883481,6.18815375,0.282049848
clone_12,low_het,Taf1,A4,10/08/2022 07:00,12,6.614742,6.761909,4.858636,7.341841,6.562977,9.029581,7.382131,7.345661,6.98718475,0.411482208
clone_12,low_het,Taf1,A4,10/08/2022 10:00,15,9.797858,7.554358,5.433648,7.758892,7.300797,8.901062,8.206471,8.363407,7.914561625,0.453011364
clone_12,low_het,Taf1,A4,10/08/2022 13:00,18,10.33346,9.258223,6.357763,9.776893,9.153121,12.05338,10.32957,10.1163,9.67233875,0.569679048
clone_12,low_het,Taf1,A4,10/08/2022 16:00,21,12.12392,10.72805,8.247308,12.15315,9.966466,14.18085,11.95012,10.9153,11.2831455,0.622477072
clone_12,low_het,Taf1,A4,10/08/2022 19:00,24,16.81108,13.67966,10.27528,15.39752,12.90879,16.95101,13.24826,13.28992,14.07019,0.787859924
clone_12,low_het,Taf1,A4,10/08/2022 22:00,27,18.66751,15.54434,12.59165,18.00391,15.80577,21.10011,18.33506,18.48639,17.3168425,0.913848173
clone_12,low_het,Taf1,A4,11/08/2022 01:00,30,22.59295,17.3096,15.17831,21.8246,18.56186,24.38204,20.55801,20.91524,20.16532625,1.058472619
clone_12,low_het,Taf1,A4,11/08/2022 04:00,33,27.29219,21.62233,18.67624,26.72408,22.77952,30.94413,26.64213,24.97555,24.95702125,1.353374132
clone_12,low_het,Taf1,A4,11/08/2022 07:00,36,33.03253,25.11111,20.4486,30.30342,23.56288,32.08787,28.02714,27.47405,27.50595,1.527865113
clone_12,low_het,Taf1,A4,11/08/2022 10:00,39,37.23769,30.39834,24.03539,36.22302,29.09439,41.48915,34.96975,32.47015,33.239735,1.920282122
clone_12,low_het,Taf1,A4,11/08/2022 13:00,42,40.65996,32.12938,26.96336,40.12634,32.41722,44.00485,38.35187,38.54601,36.64987375,1.986261649
clone_12,low_het,Taf1,A4,11/08/2022 16:00,45,49.88868,37.74769,30.10742,45.77503,34.5169,50.13208,41.80759,42.14584,41.51515375,2.522409979
clone_12,low_het,Taf1,A4,11/08/2022 19:00,48,51.9958,43.38382,33.20811,50.66194,38.31689,56.98767,49.16384,50.84934,46.82092625,2.790461571
clone_12,low_het,Taf1,A4,11/08/2022 22:00,51,57.73108,49.2111,41.08754,57.73116,45.7118,63.17751,52.46244,52.96192,52.50931875,2.521667902
clone_12,low_het,Taf1,A4,12/08/2022 01:00,54,61.00983,55.3198,43.47771,62.50237,48.12144,68.49029,60.35989,60.72087,57.500275,2.884742304
clone_12,low_het,Taf1,A4,12/08/2022 04:00,57,67.79044,59.1773,46.85608,67.17246,53.64436,77.36225,67.78442,65.45638,63.15546125,3.375675284
clone_12,low_het,Taf1,A4,12/08/2022 07:00,60,73.21418,66.81429,50.69964,72.85477,56.37178,82.49446,73.35985,72.31255,68.51519,3.639987279
clone_12,low_het,Taf1,A4,12/08/2022 10:00,63,81.42646,74.29571,56.02368,79.82367,61.33911,86.9519,79.46493,80.34454,74.95875,3.787002796
clone_12,low_het,Taf1,A4,12/08/2022 13:00,66,85.41725,76.61003,58.27565,82.02121,64.1506,89.05362,81.6426,83.54287,77.58922875,3.823793462
clone_12,low_het,Klf12,B4,09/08/2022 19:00,0,4.199081,2.505941,5.008399,4.310327,5.352588,3.959859,4.107504,2.756228,4.024990875,0.347687567
clone_12,low_het,Klf12,B4,09/08/2022 22:00,3,5.535947,3.912259,6.846661,6.105291,7.357612,5.991313,6.743608,3.434973,5.740958,0.495346358
clone_12,low_het,Klf12,B4,10/08/2022 01:00,6,5.837726,4.101221,7.592536,6.427966,6.578412,5.899801,6.186149,3.69407,5.789735125,0.456967776
clone_12,low_het,Klf12,B4,10/08/2022 04:00,9,6.060899,3.986355,8.706363,7.118593,7.196239,7.293967,7.24821,4.357176,6.49597525,0.567394287
clone_12,low_het,Klf12,B4,10/08/2022 07:00,12,7.245547,4.88329,9.18153,7.710474,7.612885,6.905182,7.700774,4.311351,6.943879125,0.565115992
clone_12,low_het,Klf12,B4,10/08/2022 10:00,15,7.598341,5.515394,11.18902,9.409351,9.424237,8.707932,9.53357,5.730713,8.38856975,0.698390283
clone_12,low_het,Klf12,B4,10/08/2022 13:00,18,10.11739,7.180808,13.57975,11.95018,10.84852,10.07717,11.00798,6.448591,10.15129863,0.831852245
clone_12,low_het,Klf12,B4,10/08/2022 16:00,21,11.66658,8.279201,16.42926,13.89634,14.48707,14.24832,15.42818,8.759902,12.89935663,1.070633475
clone_12,low_het,Klf12,B4,10/08/2022 19:00,24,12.83831,9.418637,18.28371,16.46696,15.10448,15.3476,15.77798,9.236164,14.05923013,1.162184336
clone_12,low_het,Klf12,B4,10/08/2022 22:00,27,18.38621,12.84774,23.09385,21.20841,20.28129,19.68197,18.97468,10.91154,18.17321125,1.47554893
clone_12,low_het,Klf12,B4,11/08/2022 01:00,30,20.36269,13.71866,26.16539,22.76805,22.41941,22.82718,23.89327,13.97823,20.76661,1.613697731
clone_12,low_het,Klf12,B4,11/08/2022 04:00,33,27.06668,18.16858,32.78095,27.36799,26.62519,27.24056,27.0884,15.52127,25.2324525,1.975415148
clone_12,low_het,Klf12,B4,11/08/2022 07:00,36,29.7228,22.39339,38.26466,32.81598,33.82588,32.63978,34.94701,20.58293,30.64905375,2.177652115
clone_12,low_het,Klf12,B4,11/08/2022 10:00,39,38.08621,24.6933,43.38321,37.15655,35.29897,37.50423,38.44965,22.40808,34.622525,2.557757323
clone_12,low_het,Klf12,B4,11/08/2022 13:00,42,42.23721,29.75681,52.41648,43.50982,44.5921,45.75079,48.62611,29.23063,42.01499375,2.953455408
clone_12,low_het,Klf12,B4,11/08/2022 16:00,45,47.30045,35.60785,58.59587,49.84833,51.7733,53.16556,54.07986,33.23119,47.95030125,3.178406571
clone_12,low_het,Klf12,B4,11/08/2022 19:00,48,59.24708,43.60802,69.83842,62.23086,60.99937,62.30114,65.78582,42.72583,58.3420675,3.503090135
clone_12,low_het,Klf12,B4,11/08/2022 22:00,51,69.82996,47.91133,77.11757,66.16026,62.85429,68.0617,71.87336,46.40002,63.77606125,3.915922318
clone_12,low_het,Klf12,B4,12/08/2022 01:00,54,76.94827,61.30518,87.70125,80.2875,78.71756,83.53181,81.10583,60.95867,76.31950875,3.504452714
clone_12,low_het,Klf12,B4,12/08/2022 04:00,57,87.10207,68.67869,92.6708,86.74114,82.36574,87.20026,88.10738,68.6143,82.6850475,3.217507919
clone_12,low_het,Klf12,B4,12/08/2022 07:00,60,95.16363,80.89168,97.73116,94.33894,90.50064,95.03871,97.284,81.86707,91.60197875,2.362397243
clone_12,low_het,Klf12,B4,12/08/2022 10:00,63,98.37275,88.45348,99.59141,98.86595,96.06397,98.22819,97.90434,85.71309,95.3991475,1.867100326
clone_12,low_het,Klf12,B4,12/08/2022 13:00,66,99.53056,92.39374,99.9315,99.70634,98.56158,99.76979,99.80885,94.47874,98.0226375,1.031033574
clone_12,low_het,Cnot3,C4,09/08/2022 19:00,0,4.26908,4.34584,5.007169,4.103817,3.470825,4.580965,5.024927,4.113719,4.36454275,0.181018905
clone_12,low_het,Cnot3,C4,09/08/2022 22:00,3,6.136022,6.592822,6.637072,5.423608,3.931039,5.51389,6.704751,5.888125,5.853416125,0.326294845
clone_12,low_het,Cnot3,C4,10/08/2022 01:00,6,5.800918,6.042395,7.728843,5.64733,4.160498,5.576582,7.506828,5.657644,6.01512975,0.403194003
clone_12,low_het,Cnot3,C4,10/08/2022 04:00,9,6.336453,6.204107,8.044415,5.634219,4.45012,6.123321,7.364851,6.207591,6.295634625,0.380139505
clone_12,low_het,Cnot3,C4,10/08/2022 07:00,12,7.102614,6.967534,8.994482,6.062813,4.894353,7.220006,8.299483,7.049073,7.07379475,0.443152514
clone_12,low_het,Cnot3,C4,10/08/2022 10:00,15,8.793773,7.773983,9.706962,7.759986,5.895433,8.048173,9.296876,8.088395,8.170447625,0.41277134
clone_12,low_het,Cnot3,C4,10/08/2022 13:00,18,8.995097,8.379317,11.57957,7.999889,6.820436,9.248182,10.33108,9.546615,9.11252325,0.514452525
clone_12,low_het,Cnot3,C4,10/08/2022 16:00,21,13.55435,11.80323,14.65493,11.72032,8.127936,11.10037,12.91302,11.40167,11.90947825,0.688033704
clone_12,low_het,Cnot3,C4,10/08/2022 19:00,24,14.17873,13.0509,17.18525,13.31396,9.879534,13.74365,15.53745,12.73328,13.70284425,0.754215283
clone_12,low_het,Cnot3,C4,10/08/2022 22:00,27,18.02372,15.68332,19.74726,13.4935,9.688732,13.94415,16.58572,13.47062,15.07962775,1.106337281
clone_12,low_het,Cnot3,C4,11/08/2022 01:00,30,18.8142,18.72022,24.82121,18.8439,13.43886,17.95857,22.92367,18.50797,19.253575,1.203843426
clone_12,low_het,Cnot3,C4,11/08/2022 04:00,33,21.94391,19.29633,27.66083,21.33276,15.08714,19.92303,23.43463,19.56136,21.02999875,1.284401818
clone_12,low_het,Cnot3,C4,11/08/2022 07:00,36,29.86144,26.83075,34.96783,27.75404,19.34892,25.00341,30.61345,26.27096,27.58135,1.612903051
clone_12,low_het,Cnot3,C4,11/08/2022 10:00,39,32.2758,28.06347,38.6085,30.92568,20.85582,26.79141,33.77083,28.03746,29.91612125,1.869960296
clone_12,low_het,Cnot3,C4,11/08/2022 13:00,42,39.7394,34.12192,46.25306,37.02246,24.10791,33.63991,41.13363,35.11274,36.39137875,2.301353479
clone_12,low_het,Cnot3,C4,11/08/2022 16:00,45,45.24884,39.46698,52.33939,39.49984,28.29511,36.22009,45.61974,37.39592,40.51073875,2.563177383
clone_12,low_het,Cnot3,C4,11/08/2022 19:00,48,52.97059,47.6932,63.60856,52.10014,37.52226,46.19557,55.22605,43.30173,49.8272625,2.821652952
clone_12,low_het,Cnot3,C4,11/08/2022 22:00,51,55.1544,48.82506,69.08169,57.67968,39.55495,49.48869,63.82834,48.29143,53.98803,3.346918469
clone_12,low_het,Cnot3,C4,12/08/2022 01:00,54,71.35127,63.3567,78.65466,67.89281,47.24411,58.4687,70.5173,56.06652,64.19400875,3.53764791
clone_12,low_het,Cnot3,C4,12/08/2022 04:00,57,74.78953,67.66424,83.60507,70.26865,52.28078,63.62325,78.75567,65.8257,69.60161125,3.435674195
clone_12,low_het,Cnot3,C4,12/08/2022 07:00,60,86.69095,80.44437,92.92675,83.215,64.01955,75.71863,88.32516,72.56228,80.48783625,3.324240978
clone_12,low_het,Cnot3,C4,12/08/2022 10:00,63,93.11278,84.17729,96.91167,86.72449,66.67033,80.79108,93.24676,80.87003,85.31305375,3.405167529
clone_12,low_het,Cnot3,C4,12/08/2022 13:00,66,97.06279,92.24992,98.94135,92.62375,78.74406,90.49155,96.84987,88.46441,91.9284625,2.26873851
clone_12,low_het,Maz,D4,09/08/2022 19:00,0,5.33927,6.395324,3.730058,5.429756,3.751297,3.987175,2.072293,3.567048,4.284027625,0.481226817
clone_12,low_het,Maz,D4,09/08/2022 22:00,3,6.576088,7.969841,4.863964,6.751256,4.736464,4.857886,2.690532,4.629247,5.38440975,0.578915139
clone_12,low_het,Maz,D4,10/08/2022 01:00,6,7.170291,8.848544,5.777834,8.125481,5.139585,5.207264,3.132785,5.976766,6.17231875,0.646466593
clone_12,low_het,Maz,D4,10/08/2022 04:00,9,7.601614,9.360246,6.19571,8.014165,5.686871,5.37601,3.295455,5.743143,6.40915175,0.66117178
clone_12,low_het,Maz,D4,10/08/2022 07:00,12,8.516647,10.68311,6.708506,9.142466,6.561749,7.099405,4.129903,6.756855,7.449830125,0.699749842
clone_12,low_het,Maz,D4,10/08/2022 10:00,15,9.023438,11.52993,7.315955,10.08878,7.575598,7.4397,4.275909,6.625807,7.984389625,0.785903875
clone_12,low_het,Maz,D4,10/08/2022 13:00,18,10.91681,14.46766,9.026443,11.03843,9.105184,8.805111,5.057092,7.999275,9.552000625,0.962555606
clone_12,low_het,Maz,D4,10/08/2022 16:00,21,12.83585,16.93093,10.62043,13.78777,9.979033,10.26927,5.500915,9.17279,11.1371235,1.206134322
clone_12,low_het,Maz,D4,10/08/2022 19:00,24,15.52796,19.98983,13.07105,16.64678,12.39579,13.41892,7.753699,11.37859,13.77282738,1.298814492
clone_12,low_het,Maz,D4,10/08/2022 22:00,27,16.0721,23.02188,14.49417,18.86487,12.62006,13.71552,8.510298,12.69647,14.999421,1.555115547
clone_12,low_het,Maz,D4,11/08/2022 01:00,30,24.40758,31.34513,20.24496,25.95081,18.4855,19.69379,11.65974,18.3042,21.26146375,2.094651796
clone_12,low_het,Maz,D4,11/08/2022 04:00,33,27.62155,34.28582,21.2892,28.30113,20.95041,22.40876,11.88183,19.00322,23.21774,2.403555128
clone_12,low_het,Maz,D4,11/08/2022 07:00,36,33.75547,43.35173,30.75086,32.28808,27.217,24.82503,14.23609,24.5096,28.8667325,2.991260312
clone_12,low_het,Maz,D4,11/08/2022 10:00,39,41.28271,51.2207,34.61929,41.06009,30.95032,32.93795,17.62101,28.4543,34.76829625,3.547008628
clone_12,low_het,Maz,D4,11/08/2022 13:00,42,48.20885,59.96244,42.39592,48.30023,38.01668,37.83578,22.06491,36.55389,41.6673375,3.919818916
clone_12,low_het,Maz,D4,11/08/2022 16:00,45,53.05303,63.81863,47.82724,55.50228,42.53954,45.42716,24.11085,40.31693,46.5744575,4.187515519
clone_12,low_het,Maz,D4,11/08/2022 19:00,48,60.69835,73.93288,58.70479,63.86554,50.82774,52.6012,29.57113,49.40211,54.9504675,4.598824724
clone_12,low_het,Maz,D4,11/08/2022 22:00,51,70.33743,81.19325,63.57599,70.79504,56.43417,59.56156,35.34221,56.47741,61.7146325,4.809105578
clone_12,low_het,Maz,D4,12/08/2022 01:00,54,78.30303,88.4642,73.60666,77.56276,63.18584,66.36282,37.71968,62.96117,68.52077,5.368212317
clone_12,low_het,Maz,D4,12/08/2022 04:00,57,86.15609,93.85899,80.83568,86.38617,72.30175,77.83791,48.87982,71.04662,77.16287875,4.854347873
